data,bioma,latitude,longitude,satelite,frp_mw,confianca_pct,indice_risco
2024-01-04,Amazonia,-2.8978,-50.7171,AQUA_M-T,9.0,97.0,41.6
2024-01-04,Amazonia,-7.9202,-59.0885,TERRA_M-T,4.5,85.0,41.6
2024-01-04,Amazonia,-3.4589,-63.3958,NOAA-21,8.8,76.0,41.6
2024-01-04,Amazonia,-7.0552,-58.7404,NOAA-21,4.7,71.0,41.6
2024-01-04,Amazonia,-4.0687,-58.4995,METOP-C,2.6,71.0,41.6
2024-01-04,Amazonia,-5.4408,-50.868,NOAA-21,11.4,83.0,41.6
2024-01-04,Amazonia,-5.8697,-59.4948,AQUA_M-T,27.7,77.0,41.6
2024-01-04,Amazonia,-6.2379,-61.8793,TERRA_M-T,10.6,74.0,41.6
2024-01-04,Amazonia,-3.6276,-64.0659,NOAA-20,18.9,82.0,41.6
2024-01-04,Cerrado,-8.1723,-47.8675,NOAA-21,4.7,100.0,67.7
2024-01-04,Cerrado,-10.6036,-54.3743,METOP-C,24.0,81.0,67.7
2024-01-04,Cerrado,-18.0328,-46.5431,METOP-C,26.7,100.0,67.7
2024-01-04,Cerrado,-16.9955,-56.9109,TERRA_M-T,18.7,79.0,67.7
2024-01-04,Cerrado,-14.197,-56.8833,GOES-16,44.1,75.0,67.7
2024-01-04,Cerrado,-12.977,-49.2827,NOAA-21,28.1,69.0,67.7
2024-01-04,Cerrado,-14.2812,-50.5969,TERRA_M-T,18.4,64.0,67.7
2024-01-04,Cerrado,-18.6878,-45.7711,TERRA_M-T,18.5,63.0,67.7
2024-01-04,Cerrado,-17.9592,-53.6575,NOAA-20,26.5,77.0,67.7
2024-01-04,Cerrado,-6.4816,-56.7636,AQUA_M-T,46.6,77.0,67.7
2024-01-04,Cerrado,-12.3257,-48.5821,NOAA-21,17.1,72.0,67.7
2024-01-04,Cerrado,-19.0043,-51.6817,GOES-16,2.9,68.0,67.7
2024-01-04,Cerrado,-12.914,-51.1404,NOAA-21,35.7,80.0,67.7
2024-01-04,Cerrado,-18.7841,-43.3284,TERRA_M-T,27.1,81.0,67.7
2024-01-04,Cerrado,-5.444,-53.3852,NOAA-21,129.8,84.0,67.7
2024-01-04,Cerrado,-16.3896,-43.4716,GOES-16,7.7,75.0,67.7
2024-01-04,Cerrado,-7.7433,-45.8625,TERRA_M-T,1.4,65.0,67.7
2024-01-04,Cerrado,-6.145,-52.3774,GOES-16,137.6,79.0,67.7
2024-01-04,Cerrado,-10.9594,-49.1896,AQUA_M-T,7.1,65.0,67.7
2024-01-04,Cerrado,-10.0344,-45.8253,METOP-C,34.2,66.0,67.7
2024-01-04,Cerrado,-5.1625,-57.0399,GOES-16,57.5,100.0,67.7
2024-01-04,Cerrado,-6.4896,-46.1196,NOAA-21,34.7,71.0,67.7
2024-01-04,Cerrado,-6.0373,-45.5491,NOAA-20,67.9,73.0,67.7
2024-01-04,Cerrado,-8.3114,-47.645,NOAA-20,4.6,83.0,67.7
2024-01-04,Cerrado,-5.4349,-45.4321,TERRA_M-T,79.2,73.0,67.7
2024-01-04,Cerrado,-17.3643,-53.6152,TERRA_M-T,21.8,58.0,67.7
2024-01-04,Cerrado,-9.643,-43.0003,AQUA_M-T,25.8,73.0,67.7
2024-01-04,Cerrado,-12.3898,-46.2255,NOAA-21,10.2,81.0,67.7
2024-01-04,Cerrado,-14.5461,-42.7864,METOP-C,58.1,62.0,67.7
2024-01-04,Cerrado,-7.4421,-52.8559,TERRA_M-T,65.8,56.0,67.7
2024-01-04,Cerrado,-18.6683,-44.8261,GOES-16,26.8,56.0,67.7
2024-01-04,Cerrado,-19.6574,-56.6142,AQUA_M-T,51.2,71.0,67.7
2024-01-04,Cerrado,-12.8486,-58.2033,GOES-16,7.6,63.0,67.7
2024-01-04,Cerrado,-17.427,-58.2199,AQUA_M-T,5.0,86.0,67.7
2024-01-04,Cerrado,-17.6324,-52.2724,AQUA_M-T,42.5,79.0,67.7
2024-01-04,Cerrado,-7.607,-57.0855,METOP-C,7.5,67.0,67.7
2024-01-04,Cerrado,-17.2373,-54.2524,METOP-C,46.4,78.0,67.7
2024-01-04,Cerrado,-19.2295,-55.4896,AQUA_M-T,42.8,66.0,67.7
2024-01-04,Cerrado,-12.7313,-48.449,AQUA_M-T,3.1,81.0,67.7
2024-01-04,Cerrado,-11.1279,-52.6746,GOES-16,63.2,87.0,67.7
2024-01-04,Pantanal,-16.4023,-57.0086,NOAA-20,11.1,52.0,74.0
2024-01-04,Pantanal,-20.0576,-55.117,TERRA_M-T,13.7,75.0,74.0
2024-01-04,Pantanal,-16.8666,-56.2232,NOAA-20,31.5,55.0,74.0
2024-01-04,Pantanal,-20.1365,-57.8088,GOES-16,42.7,73.0,74.0
2024-01-04,Pantanal,-19.0986,-57.0077,NOAA-21,24.4,71.0,74.0
2024-01-04,Pantanal,-18.3468,-58.0118,TERRA_M-T,8.2,96.0,74.0
2024-01-04,Pantanal,-19.3289,-58.4541,NOAA-21,14.1,48.0,74.0
2024-01-04,Pantanal,-18.121,-56.033,AQUA_M-T,3.3,61.0,74.0
2024-01-04,Pantanal,-18.537,-57.3438,AQUA_M-T,103.2,62.0,74.0
2024-01-04,Pantanal,-17.085,-57.2671,GOES-16,9.9,75.0,74.0
2024-01-04,Pantanal,-18.1295,-56.2125,TERRA_M-T,9.4,68.0,74.0
2024-01-04,Pantanal,-17.0527,-56.8241,METOP-C,66.9,79.0,74.0
2024-01-04,Pantanal,-17.9916,-58.4206,NOAA-20,96.9,100.0,74.0
2024-01-04,Pantanal,-18.1197,-55.0528,TERRA_M-T,8.6,52.0,74.0
2024-01-04,Pantanal,-20.0562,-58.0046,GOES-16,2.0,69.0,74.0
2024-01-04,Pantanal,-18.21,-56.0126,TERRA_M-T,22.6,74.0,74.0
2024-01-04,Pantanal,-18.3622,-56.6015,GOES-16,24.7,86.0,74.0
2024-01-04,Pantanal,-16.1868,-55.7117,NOAA-21,41.8,75.0,74.0
2024-01-04,Pantanal,-19.7695,-56.5402,GOES-16,30.4,73.0,74.0
2024-01-04,Pantanal,-19.5144,-58.4884,NOAA-20,50.3,72.0,74.0
2024-01-04,Pantanal,-18.9564,-55.4022,METOP-C,74.0,85.0,74.0
2024-01-04,Caatinga,-13.9619,-36.3925,AQUA_M-T,15.1,65.0,69.5
2024-01-04,Caatinga,-13.6537,-39.9313,NOAA-21,65.8,57.0,69.5
2024-01-04,Caatinga,-7.6876,-37.5506,METOP-C,78.0,81.0,69.5
2024-01-04,Caatinga,-10.377,-38.8343,AQUA_M-T,49.8,74.0,69.5
2024-01-04,Caatinga,-12.4247,-40.0832,TERRA_M-T,19.4,74.0,69.5
2024-01-04,Caatinga,-10.8015,-41.623,GOES-16,17.6,99.0,69.5
2024-01-04,Caatinga,-15.4278,-42.2822,AQUA_M-T,5.8,84.0,69.5
2024-01-04,Caatinga,-10.7735,-41.766,NOAA-20,11.8,71.0,69.5
2024-01-04,Caatinga,-14.3603,-42.533,METOP-C,26.1,64.0,69.5
2024-01-04,Caatinga,-11.5052,-40.5277,NOAA-21,25.9,70.0,69.5
2024-01-04,Caatinga,-15.7855,-40.8686,NOAA-20,50.7,100.0,69.5
2024-01-04,Caatinga,-10.4216,-41.9048,GOES-16,15.3,71.0,69.5
2024-01-04,Caatinga,-8.4007,-42.4905,AQUA_M-T,4.5,91.0,69.5
2024-01-04,Caatinga,-12.9689,-41.3248,TERRA_M-T,62.6,59.0,69.5
2024-01-04,Caatinga,-6.7271,-37.5341,GOES-16,47.4,54.0,69.5
2024-01-04,Caatinga,-11.3631,-40.2808,NOAA-20,23.4,75.0,69.5
2024-01-04,Mata Atlantica,-12.4002,-41.0488,TERRA_M-T,27.0,98.0,32.1
2024-01-04,Mata Atlantica,-22.8715,-47.3011,METOP-C,41.8,81.0,32.1
2024-01-05,Amazonia,-7.2297,-60.2791,METOP-C,11.4,77.0,33.3
2024-01-05,Amazonia,-9.2635,-56.7501,GOES-16,9.7,69.0,33.3
2024-01-05,Amazonia,-5.6339,-67.3323,GOES-16,80.9,75.0,33.3
2024-01-05,Amazonia,-5.7956,-54.8797,METOP-C,15.3,58.0,33.3
2024-01-05,Amazonia,-6.2484,-60.6565,METOP-C,25.4,65.0,33.3
2024-01-05,Amazonia,-4.3488,-58.6435,TERRA_M-T,9.0,64.0,33.3
2024-01-05,Amazonia,-5.293,-65.5115,NOAA-20,14.9,100.0,33.3
2024-01-05,Amazonia,-7.3328,-67.1851,NOAA-20,3.5,85.0,33.3
2024-01-05,Amazonia,-2.9535,-61.8101,NOAA-20,3.9,86.0,33.3
2024-01-05,Amazonia,-3.2571,-56.6441,AQUA_M-T,22.8,84.0,33.3
2024-01-05,Amazonia,-8.6957,-68.1485,NOAA-20,26.0,78.0,33.3
2024-01-05,Amazonia,-2.4133,-69.7284,GOES-16,8.9,69.0,33.3
2024-01-05,Amazonia,-8.5504,-53.6914,AQUA_M-T,52.2,72.0,33.3
2024-01-05,Amazonia,-5.1023,-68.4541,NOAA-21,6.2,74.0,33.3
2024-01-05,Amazonia,-4.9832,-50.4212,NOAA-21,9.5,97.0,33.3
2024-01-05,Cerrado,-10.2417,-53.4094,NOAA-20,58.1,78.0,63.2
2024-01-05,Cerrado,-7.3855,-57.3971,NOAA-21,19.7,84.0,63.2
2024-01-05,Cerrado,-14.9939,-45.2109,AQUA_M-T,11.8,90.0,63.2
2024-01-05,Cerrado,-19.0949,-46.9862,TERRA_M-T,43.6,75.0,63.2
2024-01-05,Cerrado,-12.6661,-58.1062,GOES-16,30.0,66.0,63.2
2024-01-05,Cerrado,-12.7184,-46.7526,GOES-16,28.2,70.0,63.2
2024-01-05,Cerrado,-13.8837,-54.9709,NOAA-20,9.8,89.0,63.2
2024-01-05,Cerrado,-9.9083,-54.6549,AQUA_M-T,8.6,76.0,63.2
2024-01-05,Cerrado,-5.082,-43.6611,METOP-C,29.5,90.0,63.2
2024-01-05,Cerrado,-5.9049,-59.1978,METOP-C,29.8,94.0,63.2
2024-01-05,Cerrado,-17.4547,-47.6416,GOES-16,1.5,92.0,63.2
2024-01-05,Cerrado,-15.2081,-55.5373,GOES-16,31.5,72.0,63.2
2024-01-05,Cerrado,-14.0939,-47.4165,NOAA-20,4.0,81.0,63.2
2024-01-05,Cerrado,-10.7937,-47.0116,NOAA-20,26.0,81.0,63.2
2024-01-05,Cerrado,-16.26,-56.5772,METOP-C,162.2,83.0,63.2
2024-01-05,Cerrado,-7.2695,-47.5808,METOP-C,12.8,100.0,63.2
2024-01-05,Cerrado,-10.0177,-47.5509,NOAA-21,4.2,69.0,63.2
2024-01-05,Cerrado,-15.4513,-48.6513,AQUA_M-T,18.8,54.0,63.2
2024-01-05,Cerrado,-8.8166,-49.3857,GOES-16,102.6,84.0,63.2
2024-01-05,Cerrado,-13.7147,-57.2574,NOAA-21,11.8,84.0,63.2
2024-01-05,Cerrado,-19.328,-47.6872,NOAA-21,17.5,74.0,63.2
2024-01-05,Cerrado,-8.4817,-59.6675,GOES-16,7.2,78.0,63.2
2024-01-05,Cerrado,-8.2274,-52.6983,GOES-16,56.7,94.0,63.2
2024-01-05,Cerrado,-13.3327,-44.3181,NOAA-20,36.5,64.0,63.2
2024-01-05,Cerrado,-17.4458,-42.9403,NOAA-20,14.1,77.0,63.2
2024-01-05,Cerrado,-12.3066,-48.8665,NOAA-21,7.2,68.0,63.2
2024-01-05,Cerrado,-11.4542,-46.3471,NOAA-21,62.0,88.0,63.2
2024-01-05,Cerrado,-14.0786,-47.1743,NOAA-20,19.2,74.0,63.2
2024-01-05,Cerrado,-18.3028,-51.9857,GOES-16,13.2,76.0,63.2
2024-01-05,Cerrado,-18.8383,-48.6927,TERRA_M-T,1.0,83.0,63.2
2024-01-05,Cerrado,-11.7407,-55.4324,AQUA_M-T,15.0,96.0,63.2
2024-01-05,Cerrado,-8.7259,-46.0115,NOAA-21,21.2,51.0,63.2
2024-01-05,Cerrado,-10.6032,-53.2585,GOES-16,15.1,84.0,63.2
2024-01-05,Cerrado,-16.7189,-47.0405,TERRA_M-T,8.5,67.0,63.2
2024-01-05,Cerrado,-16.5601,-53.6196,GOES-16,56.3,81.0,63.2
2024-01-05,Cerrado,-10.7089,-53.4869,GOES-16,21.3,93.0,63.2
2024-01-05,Cerrado,-15.4824,-59.4674,AQUA_M-T,12.7,71.0,63.2
2024-01-05,Pantanal,-18.8172,-56.1809,AQUA_M-T,33.4,75.0,51.3
2024-01-05,Pantanal,-18.5889,-56.1536,METOP-C,0.8,82.0,51.3
2024-01-05,Pantanal,-20.2325,-56.1638,TERRA_M-T,10.3,100.0,51.3
2024-01-05,Pantanal,-17.232,-58.4576,AQUA_M-T,38.5,73.0,51.3
2024-01-05,Pantanal,-16.2749,-55.1945,NOAA-20,55.0,92.0,51.3
2024-01-05,Pantanal,-16.1153,-57.5625,TERRA_M-T,21.5,96.0,51.3
2024-01-05,Caatinga,-10.8131,-40.6849,TERRA_M-T,35.6,88.0,38.7
2024-01-05,Caatinga,-14.8111,-37.6674,NOAA-20,5.6,70.0,38.7
2024-01-05,Caatinga,-12.2388,-40.6722,GOES-16,16.8,83.0,38.7
2024-01-05,Caatinga,-13.3253,-41.3748,GOES-16,22.7,79.0,38.7
2024-01-05,Caatinga,-9.7872,-42.8895,AQUA_M-T,13.3,75.0,38.7
2024-01-05,Mata Atlantica,-22.2353,-40.3698,GOES-16,1.6,83.0,47.0
2024-01-05,Mata Atlantica,-8.063,-41.7839,GOES-16,15.7,71.0,47.0
2024-01-05,Mata Atlantica,-7.0194,-41.7256,TERRA_M-T,31.7,57.0,47.0
2024-01-05,Pampa,-32.7577,-53.2265,METOP-C,4.8,65.0,35.3
2024-01-06,Amazonia,-6.3495,-68.7771,NOAA-20,16.8,75.0,50.2
2024-01-06,Amazonia,-4.1871,-68.2058,GOES-16,25.9,62.0,50.2
2024-01-06,Amazonia,-5.2624,-60.6355,METOP-C,54.9,85.0,50.2
2024-01-06,Amazonia,-2.1689,-65.2613,NOAA-20,11.0,68.0,50.2
2024-01-06,Amazonia,-2.5549,-69.5239,NOAA-20,1.3,67.0,50.2
2024-01-06,Amazonia,-9.1529,-52.3749,NOAA-20,56.3,64.0,50.2
2024-01-06,Amazonia,-8.3262,-65.0021,AQUA_M-T,16.8,79.0,50.2
2024-01-06,Amazonia,-6.4197,-53.2342,NOAA-20,99.2,88.0,50.2
2024-01-06,Amazonia,-5.6169,-69.8245,METOP-C,0.0,82.0,50.2
2024-01-06,Amazonia,-7.0924,-58.4868,AQUA_M-T,22.6,65.0,50.2
2024-01-06,Amazonia,-2.1808,-51.2184,METOP-C,8.0,62.0,50.2
2024-01-06,Amazonia,-8.1841,-53.8758,NOAA-20,55.0,75.0,50.2
2024-01-06,Amazonia,-8.783,-61.1869,METOP-C,28.3,92.0,50.2
2024-01-06,Amazonia,-6.3098,-50.089,NOAA-21,2.6,77.0,50.2
2024-01-06,Amazonia,-3.3715,-51.6802,NOAA-21,8.9,92.0,50.2
2024-01-06,Amazonia,-7.4185,-53.3627,NOAA-20,2.5,99.0,50.2
2024-01-06,Amazonia,-7.9293,-51.0224,NOAA-20,1.6,82.0,50.2
2024-01-06,Amazonia,-6.0873,-69.4406,AQUA_M-T,12.2,86.0,50.2
2024-01-06,Amazonia,-8.053,-65.9223,NOAA-20,5.2,84.0,50.2
2024-01-06,Amazonia,-3.5155,-58.6206,GOES-16,56.1,95.0,50.2
2024-01-06,Amazonia,-5.2225,-55.2433,AQUA_M-T,19.3,90.0,50.2
2024-01-06,Amazonia,-2.1652,-55.9229,NOAA-20,44.6,64.0,50.2
2024-01-06,Amazonia,-7.8118,-59.3273,TERRA_M-T,29.8,73.0,50.2
2024-01-06,Amazonia,-4.2137,-66.892,NOAA-20,26.3,100.0,50.2
2024-01-06,Amazonia,-8.1108,-65.9111,NOAA-21,6.8,74.0,50.2
2024-01-06,Amazonia,-3.3586,-58.7244,NOAA-21,18.7,83.0,50.2
2024-01-06,Amazonia,-2.9154,-68.4034,METOP-C,4.0,80.0,50.2
2024-01-06,Amazonia,-2.3104,-62.5967,TERRA_M-T,46.1,73.0,50.2
2024-01-06,Amazonia,-8.4644,-67.3543,AQUA_M-T,3.0,89.0,50.2
2024-01-06,Amazonia,-2.8377,-53.81,TERRA_M-T,38.6,71.0,50.2
2024-01-06,Cerrado,-18.6059,-56.2547,NOAA-21,33.2,69.0,50.6
2024-01-06,Cerrado,-5.669,-56.2838,NOAA-21,16.4,78.0,50.6
2024-01-06,Cerrado,-11.6347,-55.449,METOP-C,7.3,39.0,50.6
2024-01-06,Cerrado,-19.9885,-59.0642,AQUA_M-T,48.4,73.0,50.6
2024-01-06,Cerrado,-19.2037,-43.0596,TERRA_M-T,55.7,79.0,50.6
2024-01-06,Cerrado,-10.0215,-59.9827,NOAA-21,26.5,66.0,50.6
2024-01-06,Cerrado,-7.7933,-46.2434,NOAA-21,3.2,83.0,50.6
2024-01-06,Cerrado,-9.8199,-50.9705,GOES-16,37.2,78.0,50.6
2024-01-06,Cerrado,-5.1382,-50.8664,NOAA-21,45.2,89.0,50.6
2024-01-06,Cerrado,-11.9775,-48.6487,NOAA-21,39.5,76.0,50.6
2024-01-06,Cerrado,-18.4516,-44.3363,GOES-16,28.5,100.0,50.6
2024-01-06,Cerrado,-17.2214,-56.0279,TERRA_M-T,7.1,85.0,50.6
2024-01-06,Cerrado,-8.5989,-52.6797,GOES-16,15.2,85.0,50.6
2024-01-06,Cerrado,-9.8434,-52.2803,TERRA_M-T,1.9,59.0,50.6
2024-01-06,Cerrado,-15.9665,-44.4928,TERRA_M-T,11.3,80.0,50.6
2024-01-06,Cerrado,-17.9654,-49.39,AQUA_M-T,2.6,70.0,50.6
2024-01-06,Cerrado,-7.4344,-43.3286,GOES-16,0.6,100.0,50.6
2024-01-06,Cerrado,-15.0158,-47.1704,AQUA_M-T,80.4,71.0,50.6
2024-01-06,Cerrado,-18.1233,-57.1312,TERRA_M-T,76.5,77.0,50.6
2024-01-06,Cerrado,-10.3577,-49.802,AQUA_M-T,6.5,75.0,50.6
2024-01-06,Cerrado,-5.6543,-42.5926,METOP-C,12.5,78.0,50.6
2024-01-06,Cerrado,-15.8722,-42.4245,METOP-C,48.3,86.0,50.6
2024-01-06,Cerrado,-5.4316,-50.5205,AQUA_M-T,18.6,86.0,50.6
2024-01-06,Pantanal,-17.1269,-55.5005,AQUA_M-T,41.2,70.0,59.4
2024-01-06,Pantanal,-16.6662,-56.5386,METOP-C,64.9,78.0,59.4
2024-01-06,Pantanal,-16.076,-56.3472,GOES-16,35.3,91.0,59.4
2024-01-06,Pantanal,-19.3701,-57.1015,METOP-C,3.9,87.0,59.4
2024-01-06,Pantanal,-16.6109,-56.2456,TERRA_M-T,44.8,87.0,59.4
2024-01-06,Pantanal,-19.3068,-58.0684,AQUA_M-T,63.3,97.0,59.4
2024-01-06,Pantanal,-18.8166,-58.4648,NOAA-21,31.0,85.0,59.4
2024-01-06,Pantanal,-16.4279,-57.7172,AQUA_M-T,0.5,88.0,59.4
2024-01-06,Pantanal,-18.2907,-58.2659,GOES-16,82.2,100.0,59.4
2024-01-06,Pantanal,-19.4905,-55.0567,NOAA-20,7.3,64.0,59.4
2024-01-06,Pantanal,-19.0853,-56.787,NOAA-20,48.5,94.0,59.4
2024-01-06,Pantanal,-17.6412,-56.9615,GOES-16,12.1,74.0,59.4
2024-01-06,Pantanal,-19.3668,-57.97,NOAA-20,7.6,64.0,59.4
2024-01-06,Pantanal,-18.8608,-58.4436,NOAA-20,76.2,65.0,59.4
2024-01-06,Pantanal,-17.9205,-57.8832,GOES-16,3.1,61.0,59.4
2024-01-06,Pantanal,-18.0957,-55.3878,GOES-16,174.7,85.0,59.4
2024-01-06,Pantanal,-18.0149,-58.3065,METOP-C,30.2,73.0,59.4
2024-01-06,Pantanal,-18.0421,-55.8169,GOES-16,2.0,79.0,59.4
2024-01-06,Pantanal,-19.5119,-55.123,METOP-C,56.1,89.0,59.4
2024-01-06,Mata Atlantica,-16.9226,-46.8978,TERRA_M-T,10.5,67.0,45.7
2024-01-06,Mata Atlantica,-25.5021,-49.4071,AQUA_M-T,13.4,83.0,45.7
2024-01-06,Mata Atlantica,-13.6363,-40.1968,NOAA-21,5.2,51.0,45.7
2024-01-07,Amazonia,-9.0827,-53.9803,TERRA_M-T,5.6,77.0,24.4
2024-01-07,Amazonia,-7.0338,-52.4714,METOP-C,34.5,89.0,24.4
2024-01-07,Amazonia,-8.2016,-64.8406,NOAA-21,26.3,83.0,24.4
2024-01-07,Amazonia,-6.4633,-50.9804,GOES-16,51.8,72.0,24.4
2024-01-07,Amazonia,-3.1709,-56.5398,AQUA_M-T,6.8,90.0,24.4
2024-01-07,Amazonia,-8.1022,-56.7821,AQUA_M-T,14.9,71.0,24.4
2024-01-07,Amazonia,-2.5635,-51.5925,NOAA-20,6.3,65.0,24.4
2024-01-07,Amazonia,-7.2195,-69.8289,AQUA_M-T,33.4,81.0,24.4
2024-01-07,Amazonia,-8.7005,-67.6626,NOAA-21,17.3,69.0,24.4
2024-01-07,Amazonia,-3.6996,-68.959,METOP-C,0.7,70.0,24.4
2024-01-07,Amazonia,-7.9439,-64.7574,AQUA_M-T,10.5,77.0,24.4
2024-01-07,Amazonia,-8.9095,-56.3988,GOES-16,9.7,71.0,24.4
2024-01-07,Amazonia,-7.8143,-57.739,AQUA_M-T,18.4,82.0,24.4
2024-01-07,Cerrado,-11.4038,-52.1504,NOAA-20,9.7,80.0,59.0
2024-01-07,Cerrado,-9.449,-42.2239,GOES-16,55.3,79.0,59.0
2024-01-07,Cerrado,-15.8524,-42.7309,METOP-C,68.8,86.0,59.0
2024-01-07,Cerrado,-19.6278,-49.0359,NOAA-21,7.3,87.0,59.0
2024-01-07,Cerrado,-8.91,-57.9587,NOAA-21,0.4,87.0,59.0
2024-01-07,Cerrado,-14.1215,-52.8806,NOAA-21,8.6,82.0,59.0
2024-01-07,Cerrado,-18.0081,-50.5025,TERRA_M-T,48.2,83.0,59.0
2024-01-07,Cerrado,-15.0164,-46.0217,GOES-16,60.8,89.0,59.0
2024-01-07,Cerrado,-13.1231,-47.6852,NOAA-20,33.1,76.0,59.0
2024-01-07,Cerrado,-13.9834,-53.9267,GOES-16,6.6,100.0,59.0
2024-01-07,Cerrado,-5.8209,-49.6407,TERRA_M-T,40.1,83.0,59.0
2024-01-07,Cerrado,-13.6754,-54.5638,TERRA_M-T,21.7,78.0,59.0
2024-01-07,Cerrado,-6.7345,-56.8941,METOP-C,17.6,74.0,59.0
2024-01-07,Cerrado,-13.3343,-50.4857,TERRA_M-T,10.6,81.0,59.0
2024-01-07,Cerrado,-6.075,-52.0058,NOAA-20,39.1,95.0,59.0
2024-01-07,Cerrado,-9.3391,-47.301,AQUA_M-T,21.6,50.0,59.0
2024-01-07,Cerrado,-11.135,-51.5172,NOAA-21,14.9,76.0,59.0
2024-01-07,Cerrado,-8.7021,-45.1199,AQUA_M-T,75.8,66.0,59.0
2024-01-07,Cerrado,-17.1344,-49.4869,TERRA_M-T,68.5,81.0,59.0
2024-01-07,Cerrado,-13.9516,-59.3253,TERRA_M-T,37.5,86.0,59.0
2024-01-07,Cerrado,-5.104,-57.0414,GOES-16,0.4,79.0,59.0
2024-01-07,Cerrado,-19.3902,-57.739,AQUA_M-T,13.7,54.0,59.0
2024-01-07,Cerrado,-7.9932,-47.7518,METOP-C,2.0,58.0,59.0
2024-01-07,Cerrado,-13.2537,-50.9667,NOAA-20,62.1,76.0,59.0
2024-01-07,Cerrado,-9.5503,-48.8918,NOAA-20,5.6,88.0,59.0
2024-01-07,Cerrado,-10.8118,-49.6421,METOP-C,12.1,71.0,59.0
2024-01-07,Cerrado,-17.7963,-50.0948,TERRA_M-T,40.6,81.0,59.0
2024-01-07,Cerrado,-14.1929,-55.5213,NOAA-20,34.0,81.0,59.0
2024-01-07,Cerrado,-10.5612,-44.49,AQUA_M-T,19.1,72.0,59.0
2024-01-07,Cerrado,-5.1628,-51.0414,NOAA-21,28.0,74.0,59.0
2024-01-07,Pantanal,-18.9953,-56.024,NOAA-20,9.9,68.0,63.7
2024-01-07,Pantanal,-20.7296,-55.5134,GOES-16,24.9,97.0,63.7
2024-01-07,Pantanal,-20.2796,-55.0701,GOES-16,10.8,88.0,63.7
2024-01-07,Pantanal,-20.3942,-58.4223,TERRA_M-T,67.1,97.0,63.7
2024-01-07,Pantanal,-19.8349,-58.1952,NOAA-20,51.3,92.0,63.7
2024-01-07,Pantanal,-16.3712,-55.2631,AQUA_M-T,36.4,67.0,63.7
2024-01-07,Pantanal,-20.6222,-57.7031,METOP-C,45.2,70.0,63.7
2024-01-07,Pantanal,-18.8409,-56.3685,TERRA_M-T,12.5,74.0,63.7
2024-01-07,Pantanal,-18.85,-55.4882,NOAA-21,22.0,72.0,63.7
2024-01-07,Pantanal,-20.7405,-56.7284,TERRA_M-T,1.9,75.0,63.7
2024-01-07,Pantanal,-20.0355,-56.2617,NOAA-21,10.0,64.0,63.7
2024-01-07,Pantanal,-19.0954,-56.0039,NOAA-21,21.4,88.0,63.7
2024-01-07,Pantanal,-19.5999,-56.1043,GOES-16,20.4,100.0,63.7
2024-01-07,Pantanal,-18.8319,-55.807,GOES-16,27.7,78.0,63.7
2024-01-07,Pantanal,-19.0304,-55.5037,NOAA-20,26.1,90.0,63.7
2024-01-07,Caatinga,-5.9011,-43.5863,GOES-16,58.3,100.0,60.1
2024-01-07,Caatinga,-15.5311,-40.6934,METOP-C,1.2,74.0,60.1
2024-01-07,Caatinga,-6.8865,-40.456,GOES-16,52.7,70.0,60.1
2024-01-07,Caatinga,-12.0219,-42.0196,TERRA_M-T,8.7,83.0,60.1
2024-01-07,Caatinga,-14.2392,-40.2657,TERRA_M-T,27.1,70.0,60.1
2024-01-07,Caatinga,-15.7839,-39.1221,GOES-16,10.7,70.0,60.1
2024-01-07,Caatinga,-4.5018,-43.0347,METOP-C,22.9,82.0,60.1
2024-01-07,Mata Atlantica,-14.6609,-42.3196,NOAA-20,32.0,78.0,54.3
2024-01-07,Mata Atlantica,-9.7033,-46.7706,TERRA_M-T,29.1,76.0,54.3
2024-01-07,Mata Atlantica,-25.7985,-43.2439,NOAA-21,38.4,91.0,54.3
2024-01-07,Mata Atlantica,-7.7517,-44.0389,NOAA-21,14.4,54.0,54.3
2024-01-08,Cerrado,-8.6098,-57.8387,TERRA_M-T,42.1,62.0,54.7
2024-01-08,Cerrado,-8.1213,-43.4991,NOAA-21,38.6,72.0,54.7
2024-01-08,Cerrado,-14.9078,-43.8641,NOAA-21,44.2,88.0,54.7
2024-01-08,Cerrado,-8.4171,-57.4302,TERRA_M-T,4.4,76.0,54.7
2024-01-08,Cerrado,-18.1927,-49.4612,METOP-C,24.0,91.0,54.7
2024-01-08,Cerrado,-6.039,-59.7178,GOES-16,16.7,88.0,54.7
2024-01-08,Cerrado,-15.5947,-51.8996,NOAA-20,68.5,82.0,54.7
2024-01-08,Cerrado,-14.1491,-53.507,TERRA_M-T,6.8,82.0,54.7
2024-01-08,Cerrado,-16.899,-57.5718,AQUA_M-T,1.8,84.0,54.7
2024-01-08,Cerrado,-7.9699,-46.1917,NOAA-20,43.4,70.0,54.7
2024-01-08,Cerrado,-7.3945,-45.8325,TERRA_M-T,40.3,80.0,54.7
2024-01-08,Cerrado,-15.0153,-52.5418,GOES-16,36.9,86.0,54.7
2024-01-08,Cerrado,-5.5791,-59.2918,TERRA_M-T,17.0,72.0,54.7
2024-01-08,Cerrado,-7.9051,-49.4847,TERRA_M-T,99.8,72.0,54.7
2024-01-08,Cerrado,-18.9623,-48.5658,METOP-C,17.6,67.0,54.7
2024-01-08,Cerrado,-16.2547,-46.4058,GOES-16,1.1,84.0,54.7
