data,bioma,t2m,t2m_max,rh2m,prectotcorr,ws2m,dias_sem_chuva,vegetacao,indice_risco,classe_risco
2024-03-21,Caatinga,21.7,28.2,38.3,0.0,1.9,4,0.45,65.5,Alto
2024-03-22,Caatinga,27.4,32.5,49.4,8.1,1.6,0,0.45,48.2,Moderado
2024-03-23,Caatinga,25.4,32.7,39.2,0.0,2.5,1,0.45,69.0,Alto
2024-03-24,Caatinga,25.6,31.8,41.7,0.3,3.3,0,0.45,64.9,Alto
2024-03-25,Caatinga,30.8,35.8,37.6,8.1,2.4,0,0.45,61.6,Alto
2024-03-26,Caatinga,21.8,29.7,27.7,0.0,1.6,1,0.45,68.8,Alto
2024-03-27,Caatinga,24.2,31.7,39.4,0.7,3.3,0,0.45,65.4,Alto
2024-03-28,Caatinga,26.6,31.2,46.6,0.0,2.8,1,0.45,62.6,Alto
2024-03-29,Caatinga,23.3,29.5,39.6,21.6,3.2,0,0.45,29.9,Baixo
2024-03-30,Caatinga,22.1,30.0,43.2,4.9,2.7,0,0.45,53.2,Moderado
2024-03-31,Caatinga,25.3,29.8,46.4,2.3,3.7,0,0.45,56.2,Alto
2024-04-01,Caatinga,23.3,28.7,36.0,32.9,2.9,0,0.45,13.1,Baixo
2024-04-02,Caatinga,26.1,31.9,39.8,0.0,2.9,1,0.45,67.7,Alto
2024-04-03,Caatinga,32.1,36.3,31.1,1.7,2.5,0,0.45,75.8,Critico
2024-04-04,Caatinga,27.5,33.8,35.2,14.3,2.7,0,0.45,50.4,Moderado
2024-04-05,Caatinga,25.9,30.1,42.5,7.7,2.0,0,0.45,48.8,Moderado
2024-04-06,Caatinga,27.1,32.7,42.4,0.0,5.5,1,0.45,70.8,Alto
2024-04-07,Caatinga,26.1,32.0,26.9,0.0,1.0,2,0.45,74.3,Alto
2024-04-08,Caatinga,29.4,33.5,38.0,0.0,1.4,3,0.45,73.0,Alto
2024-04-09,Caatinga,27.6,33.4,39.6,0.0,3.4,4,0.45,75.9,Critico
2024-04-10,Caatinga,29.6,35.1,38.3,0.0,1.4,5,0.45,78.9,Critico
2024-04-11,Caatinga,26.8,33.3,40.2,6.6,3.4,0,0.45,59.1,Alto
2024-04-12,Caatinga,27.7,34.1,26.3,4.0,4.6,0,0.45,73.5,Alto
2024-04-13,Caatinga,23.6,31.5,41.4,3.9,2.4,0,0.45,58.1,Alto
2024-04-14,Caatinga,25.6,32.9,37.8,0.0,2.5,1,0.45,70.1,Alto
2024-04-15,Caatinga,26.3,30.6,37.6,0.0,3.5,2,0.45,68.9,Alto
2024-04-16,Caatinga,30.3,35.7,28.6,7.8,1.3,0,0.45,65.5,Alto
2024-04-17,Caatinga,22.3,29.6,47.4,0.0,2.4,1,0.45,58.8,Alto
2024-04-18,Caatinga,29.0,33.7,28.6,8.8,3.3,0,0.45,62.8,Alto
2024-04-19,Caatinga,24.3,30.1,32.9,0.7,0.9,0,0.45,63.2,Alto
2024-04-20,Caatinga,23.8,30.4,43.1,4.3,2.2,0,0.45,54.3,Moderado
2024-04-21,Caatinga,26.5,31.7,34.6,7.2,2.0,0,0.45,56.7,Alto
2024-04-22,Caatinga,28.6,35.5,30.7,0.0,3.5,1,0.45,79.9,Critico
2024-04-23,Caatinga,27.5,33.2,31.1,6.5,1.7,0,0.45,62.0,Alto
2024-04-24,Caatinga,31.5,36.4,29.9,4.6,3.5,0,0.45,73.5,Alto
2024-04-25,Caatinga,24.8,30.3,36.0,0.0,1.3,1,0.45,65.0,Alto
2024-04-26,Caatinga,30.9,36.3,43.0,0.0,0.3,2,0.45,72.4,Alto
2024-04-27,Caatinga,33.3,37.3,38.5,0.0,2.7,3,0.45,81.1,Critico
2024-04-28,Caatinga,27.3,31.8,26.9,4.7,4.4,0,0.45,67.8,Alto
2024-04-29,Caatinga,27.8,34.2,32.2,0.0,2.7,1,0.45,75.8,Critico
2024-04-30,Caatinga,26.1,31.5,35.4,0.0,3.4,2,0.45,71.6,Alto
2024-05-01,Caatinga,31.3,35.8,30.9,5.6,2.9,0,0.45,69.6,Alto
2024-05-02,Caatinga,29.2,34.5,35.7,0.0,3.0,1,0.45,74.8,Alto
2024-05-03,Caatinga,27.3,32.2,31.7,0.0,3.6,2,0.45,75.1,Critico
2024-05-04,Caatinga,26.3,32.3,35.3,0.0,2.0,3,0.45,73.0,Alto
2024-05-05,Caatinga,30.0,36.1,42.5,0.0,4.6,4,0.45,80.6,Critico
2024-05-06,Caatinga,28.6,33.1,34.0,4.7,3.3,0,0.45,64.9,Alto
2024-05-07,Caatinga,26.7,32.3,39.8,1.4,4.0,0,0.45,66.0,Alto
2024-05-08,Caatinga,24.3,32.2,36.1,0.3,2.1,0,0.45,67.3,Alto
2024-05-09,Caatinga,26.9,34.6,39.4,7.3,3.7,0,0.45,61.2,Alto
2024-05-10,Caatinga,26.6,32.4,46.2,4.7,4.2,0,0.45,58.0,Alto
2024-05-11,Caatinga,30.9,35.4,35.7,0.0,4.1,1,0.45,77.7,Critico
2024-05-12,Caatinga,26.0,33.7,39.7,11.4,2.7,0,0.45,52.1,Moderado
2024-05-13,Caatinga,24.4,31.4,32.8,1.2,3.0,0,0.45,67.4,Alto
2024-05-14,Caatinga,27.4,35.0,42.8,0.0,1.8,1,0.45,70.3,Alto
2024-05-15,Caatinga,32.1,37.8,42.5,0.0,3.2,2,0.45,78.8,Critico
2024-05-16,Caatinga,29.2,34.0,30.2,0.0,3.4,3,0.45,80.6,Critico
2024-05-17,Caatinga,25.6,31.9,35.6,0.0,3.4,4,0.45,75.4,Critico
2024-05-18,Caatinga,26.8,31.5,39.7,0.0,1.8,5,0.45,72.1,Alto
2024-05-19,Caatinga,24.5,32.1,30.6,0.0,2.3,6,0.45,80.4,Critico
2024-05-20,Caatinga,25.6,30.9,31.9,0.0,2.8,7,0.45,79.7,Critico
2024-05-21,Caatinga,29.9,34.5,35.6,0.0,4.0,8,0.45,87.2,Critico
2024-05-22,Caatinga,27.0,34.5,44.1,0.0,3.1,9,0.45,83.1,Critico
2024-05-23,Caatinga,33.9,39.2,35.0,0.0,2.6,10,0.45,97.5,Critico
2024-05-24,Caatinga,29.2,34.5,31.2,0.0,0.9,11,0.45,90.7,Critico
2024-05-25,Caatinga,26.4,31.0,29.7,0.0,2.5,12,0.45,88.8,Critico
2024-05-26,Caatinga,29.2,34.5,25.3,0.0,3.7,13,0.45,100.0,Critico
2024-05-27,Caatinga,30.4,36.3,36.4,0.0,4.1,14,0.45,99.7,Critico
2024-05-28,Caatinga,26.5,33.6,32.6,0.0,1.6,15,0.45,95.6,Critico
2024-05-29,Caatinga,29.8,37.3,27.6,9.2,4.0,0,0.45,70.1,Alto
2024-05-30,Caatinga,28.8,34.9,36.7,0.0,4.5,1,0.45,76.7,Critico
2024-05-31,Caatinga,33.3,39.2,33.9,9.1,3.6,0,0.45,69.7,Alto
2024-06-01,Caatinga,31.6,36.8,27.1,0.0,3.5,1,0.45,84.2,Critico
2024-06-02,Caatinga,29.4,35.1,23.5,0.0,3.4,2,0.45,84.6,Critico
2024-06-03,Caatinga,25.0,33.0,24.5,0.0,1.6,3,0.45,79.7,Critico
2024-06-04,Caatinga,31.8,37.9,37.4,0.0,3.3,4,0.45,85.1,Critico
2024-06-05,Caatinga,29.3,34.2,30.0,0.0,3.2,5,0.45,84.0,Critico
2024-06-06,Caatinga,32.4,36.4,30.1,0.0,3.1,6,0.45,89.4,Critico
2024-06-07,Caatinga,25.5,33.2,29.2,0.0,1.9,7,0.45,84.3,Critico
2024-06-08,Caatinga,27.8,35.5,30.3,6.5,2.3,0,0.45,67.3,Alto
2024-06-09,Caatinga,29.0,33.6,30.5,0.0,2.7,1,0.45,75.6,Critico
2024-06-10,Caatinga,25.8,32.8,20.1,6.4,3.4,0,0.45,69.6,Alto
2024-06-11,Caatinga,29.0,33.5,31.6,0.0,3.8,1,0.45,76.2,Critico
2024-06-12,Caatinga,28.8,36.4,24.8,5.6,2.7,0,0.45,73.8,Alto
2024-06-13,Caatinga,26.9,33.8,27.8,0.0,1.6,1,0.45,76.2,Critico
2024-06-14,Caatinga,26.9,33.7,32.7,0.0,2.8,2,0.45,76.3,Critico
2024-06-15,Caatinga,31.8,37.1,23.3,0.0,3.1,3,0.45,89.6,Critico
2024-06-16,Caatinga,25.7,29.8,28.2,0.0,4.2,4,0.45,76.7,Critico
2024-06-17,Caatinga,27.6,35.3,17.2,5.0,1.6,0,0.45,75.6,Critico
2024-06-18,Caatinga,32.5,39.4,28.9,15.7,2.2,0,0.45,61.2,Alto
2024-06-19,Caatinga,29.4,34.5,25.0,0.7,3.8,0,0.45,79.0,Critico
2024-06-20,Caatinga,30.5,35.4,29.5,0.0,2.2,1,0.45,78.8,Critico
2024-06-21,Caatinga,32.1,37.5,27.7,0.0,4.7,2,0.45,88.2,Critico
2024-06-22,Caatinga,30.4,38.1,23.7,0.0,3.0,3,0.45,91.0,Critico
2024-06-23,Caatinga,31.4,36.2,22.1,0.0,3.5,4,0.45,90.7,Critico
2024-06-24,Caatinga,29.2,35.7,25.0,0.0,1.9,5,0.45,87.9,Critico
2024-06-25,Caatinga,29.2,35.4,30.9,0.0,3.1,6,0.45,87.1,Critico
2024-06-26,Caatinga,29.6,36.9,22.1,0.0,4.3,7,0.45,97.7,Critico
2024-06-27,Caatinga,26.9,34.0,31.0,0.0,0.4,8,0.45,84.5,Critico
2024-06-28,Caatinga,28.8,33.4,24.6,0.3,2.7,0,0.45,76.5,Critico
2024-06-29,Caatinga,30.4,38.3,17.8,2.3,5.5,0,0.45,89.4,Critico
2024-06-30,Caatinga,27.4,34.0,34.3,0.3,4.8,0,0.45,74.7,Alto
2024-07-01,Caatinga,25.1,32.7,35.5,9.2,2.7,0,0.45,55.9,Alto
2024-07-02,Caatinga,30.1,34.7,18.0,0.0,1.5,1,0.45,83.1,Critico
2024-07-03,Caatinga,33.3,39.3,22.9,0.0,3.1,2,0.45,92.2,Critico
2024-07-04,Caatinga,31.3,37.6,33.4,0.0,2.9,3,0.45,84.7,Critico
2024-07-05,Caatinga,31.2,35.4,27.9,0.0,3.5,4,0.45,86.1,Critico
2024-07-06,Caatinga,28.8,36.3,21.7,0.0,0.7,5,0.45,89.3,Critico
2024-07-07,Caatinga,32.9,36.9,20.2,0.0,2.5,6,0.45,95.0,Critico
2024-07-08,Caatinga,29.8,36.4,24.9,0.0,2.3,7,0.45,92.9,Critico
2024-07-09,Caatinga,30.6,37.9,19.9,0.0,1.5,8,0.45,99.0,Critico
2024-07-10,Caatinga,29.8,35.8,27.7,0.0,2.9,9,0.45,94.2,Critico
2024-07-11,Caatinga,27.1,32.6,20.5,0.0,2.2,10,0.45,93.1,Critico
2024-07-12,Caatinga,32.2,39.9,20.6,0.0,4.0,11,0.45,100.0,Critico
2024-07-13,Caatinga,29.8,37.4,19.0,0.0,4.2,12,0.45,100.0,Critico
2024-07-14,Caatinga,31.9,36.5,24.3,0.0,4.0,13,0.45,100.0,Critico
2024-07-15,Caatinga,32.3,37.4,19.6,2.7,2.2,0,0.45,82.2,Critico
2024-07-16,Caatinga,32.8,37.4,23.5,0.0,4.2,1,0.45,88.1,Critico
2024-07-17,Caatinga,32.3,39.2,25.2,0.0,4.0,2,0.45,91.8,Critico
2024-07-18,Caatinga,29.6,36.8,15.8,0.0,1.8,3,0.45,91.6,Critico
2024-07-19,Caatinga,29.7,37.0,27.9,0.0,2.6,4,0.45,87.9,Critico
2024-07-20,Caatinga,31.0,36.1,16.0,0.0,3.0,5,0.45,94.9,Critico
2024-07-21,Caatinga,33.0,37.4,24.7,0.0,2.7,6,0.45,93.7,Critico
2024-07-22,Caatinga,32.4,37.9,21.6,0.0,4.1,7,0.45,99.6,Critico
2024-07-23,Caatinga,31.4,35.5,24.2,0.0,5.4,8,0.45,97.0,Critico
2024-07-24,Caatinga,32.0,39.1,15.8,0.0,2.3,9,0.45,100.0,Critico
2024-07-25,Caatinga,34.6,42.2,15.5,0.0,3.8,10,0.45,100.0,Critico
2024-07-26,Caatinga,29.4,35.0,21.6,0.0,2.9,11,0.45,99.3,Critico
2024-07-27,Caatinga,27.6,34.8,19.9,0.0,2.1,12,0.45,100.0,Critico
2024-07-28,Caatinga,33.9,38.3,22.6,0.0,3.1,13,0.45,100.0,Critico
2024-07-29,Caatinga,32.0,39.8,16.8,0.0,2.9,14,0.45,100.0,Critico
2024-07-30,Caatinga,34.5,38.6,27.7,0.0,2.8,15,0.45,100.0,Critico
2024-07-31,Caatinga,33.7,39.3,23.3,0.0,3.3,16,0.45,100.0,Critico
2024-08-01,Caatinga,37.3,42.3,10.4,0.0,4.2,17,0.45,100.0,Critico
2024-08-02,Caatinga,32.2,37.5,18.0,0.0,1.7,18,0.45,100.0,Critico
2024-08-03,Caatinga,34.6,41.4,27.4,0.0,2.8,19,0.45,100.0,Critico
2024-08-04,Caatinga,29.1,35.4,20.9,0.0,1.4,20,0.45,100.0,Critico
2024-08-05,Caatinga,33.1,37.6,16.9,0.0,3.0,21,0.45,100.0,Critico
2024-08-06,Caatinga,31.7,38.6,19.4,9.3,3.2,0,0.45,75.8,Critico
2024-08-07,Caatinga,33.0,39.1,22.8,0.0,3.5,1,0.45,90.7,Critico
2024-08-08,Caatinga,28.3,35.5,27.5,0.0,2.9,2,0.45,82.6,Critico
2024-08-09,Caatinga,34.5,39.3,16.4,0.0,4.7,3,0.45,99.3,Critico
2024-08-10,Caatinga,34.0,40.0,21.1,0.0,1.8,4,0.45,96.1,Critico
2024-08-11,Caatinga,32.0,36.7,13.4,0.0,4.3,5,0.45,99.0,Critico
2024-08-12,Caatinga,31.2,35.7,21.0,0.0,3.1,6,0.45,93.1,Critico
2024-08-13,Caatinga,31.8,39.6,19.0,0.0,4.8,7,0.45,100.0,Critico
2024-08-14,Caatinga,33.4,39.0,14.2,0.0,1.7,8,0.45,100.0,Critico
2024-08-15,Caatinga,32.8,39.4,17.9,0.0,2.8,9,0.45,100.0,Critico
2024-08-16,Caatinga,32.9,38.2,18.6,0.0,4.8,10,0.45,100.0,Critico
2024-08-17,Caatinga,30.8,37.6,16.7,0.0,4.0,11,0.45,100.0,Critico
2024-08-18,Caatinga,30.0,37.8,22.7,0.0,2.8,12,0.45,100.0,Critico
2024-08-19,Caatinga,31.6,35.8,8.0,0.0,2.1,13,0.45,100.0,Critico
2024-08-20,Caatinga,31.0,38.2,9.0,0.0,1.6,14,0.45,100.0,Critico
2024-08-21,Caatinga,31.1,36.1,15.0,0.0,4.4,15,0.45,100.0,Critico
2024-08-22,Caatinga,33.0,37.9,11.8,0.0,1.2,16,0.45,100.0,Critico
2024-08-23,Caatinga,33.0,38.3,17.2,0.0,4.5,17,0.45,100.0,Critico
2024-08-24,Caatinga,30.2,36.9,8.0,0.0,2.8,18,0.45,100.0,Critico
2024-08-25,Caatinga,30.4,38.1,16.0,0.0,2.2,19,0.45,100.0,Critico
2024-08-26,Caatinga,36.0,40.5,9.3,0.0,2.6,20,0.45,100.0,Critico
2024-08-27,Caatinga,35.9,40.0,12.9,0.0,2.8,21,0.45,100.0,Critico
2024-08-28,Caatinga,27.9,34.2,15.9,0.0,4.5,22,0.45,100.0,Critico
2024-08-29,Caatinga,34.1,38.5,10.6,0.0,3.8,23,0.45,100.0,Critico
2024-08-30,Caatinga,29.5,34.9,18.6,0.0,4.2,24,0.45,100.0,Critico
2024-08-31,Caatinga,31.3,38.5,27.6,0.0,2.1,25,0.45,100.0,Critico
2024-09-01,Caatinga,30.4,37.2,15.6,0.0,2.5,26,0.45,100.0,Critico
2024-09-02,Caatinga,36.9,41.0,17.0,0.0,4.7,27,0.45,100.0,Critico
2024-09-03,Caatinga,31.7,36.6,21.2,0.0,4.6,28,0.45,100.0,Critico
2024-09-04,Caatinga,37.2,41.5,13.7,0.0,4.0,29,0.45,100.0,Critico
2024-09-05,Caatinga,35.4,41.8,8.9,0.0,2.7,30,0.45,100.0,Critico
2024-09-06,Caatinga,33.2,39.3,13.5,0.0,2.8,31,0.45,100.0,Critico
2024-09-07,Caatinga,34.1,39.7,8.0,1.6,4.4,0,0.45,97.0,Critico
2024-09-08,Caatinga,34.5,38.6,8.0,0.0,4.7,1,0.45,99.4,Critico
2024-09-09,Caatinga,32.2,39.0,17.5,0.0,4.1,2,0.45,95.8,Critico
2024-09-10,Caatinga,33.2,39.7,11.7,7.1,4.6,0,0.45,87.0,Critico
2024-09-11,Caatinga,33.8,40.6,11.6,0.0,3.0,1,0.45,99.0,Critico
2024-09-12,Caatinga,33.6,39.5,10.0,0.0,0.8,2,0.45,96.9,Critico
2024-09-13,Caatinga,32.6,38.2,15.5,0.0,3.9,3,0.45,96.8,Critico
2024-09-14,Caatinga,34.4,38.9,18.1,0.0,4.7,4,0.45,99.2,Critico
2024-09-15,Caatinga,31.9,36.1,13.8,0.0,3.4,5,0.45,96.6,Critico
2024-09-16,Caatinga,33.1,40.3,20.8,0.0,4.9,6,0.45,100.0,Critico
2024-09-17,Caatinga,34.1,41.9,14.4,0.0,5.0,7,0.45,100.0,Critico
2024-09-18,Caatinga,34.6,39.3,14.4,0.0,4.8,8,0.45,100.0,Critico
2024-09-19,Caatinga,30.6,37.9,26.2,7.8,2.1,0,0.45,71.7,Alto
2024-09-20,Caatinga,30.4,36.6,16.6,0.7,2.5,0,0.45,85.8,Critico
2024-09-21,Caatinga,34.4,39.3,14.2,0.0,5.1,1,0.45,97.8,Critico
2024-09-22,Caatinga,35.2,41.7,16.2,0.0,3.2,2,0.45,100.0,Critico
2024-09-23,Caatinga,30.9,36.4,14.7,0.0,1.6,3,0.45,91.3,Critico
2024-09-24,Caatinga,31.5,37.8,22.5,0.0,2.9,4,0.45,92.6,Critico
2024-09-25,Caatinga,32.2,38.9,9.5,0.0,3.4,5,0.45,100.0,Critico
2024-09-26,Caatinga,30.7,37.1,8.0,0.0,3.7,6,0.45,100.0,Critico
2024-09-27,Caatinga,34.3,40.6,19.6,0.0,4.2,7,0.45,100.0,Critico
2024-09-28,Caatinga,35.0,40.8,16.3,0.0,5.8,8,0.45,100.0,Critico
2024-09-29,Caatinga,33.2,39.0,8.0,0.0,2.8,9,0.45,100.0,Critico
2024-09-30,Caatinga,32.3,39.3,8.0,0.0,4.9,10,0.45,100.0,Critico
2024-10-01,Caatinga,34.6,39.5,8.8,0.6,2.7,0,0.45,95.7,Critico
2024-10-02,Caatinga,31.6,38.0,15.0,8.4,3.1,0,0.45,78.4,Critico
2024-10-03,Caatinga,31.8,38.4,14.9,0.0,2.6,1,0.45,92.7,Critico
2024-10-04,Caatinga,31.8,36.5,13.7,0.0,5.2,2,0.45,94.7,Critico
2024-10-05,Caatinga,34.4,38.8,22.7,0.0,2.7,3,0.45,92.5,Critico
2024-10-06,Caatinga,29.5,37.3,19.0,0.0,5.2,4,0.45,96.4,Critico
2024-10-07,Caatinga,33.6,41.4,11.1,0.0,4.3,5,0.45,100.0,Critico
2024-10-08,Caatinga,34.9,40.0,14.5,1.1,0.7,0,0.45,90.3,Critico
2024-10-09,Caatinga,30.1,34.8,15.5,0.0,2.9,1,0.45,86.3,Critico
2024-10-10,Caatinga,33.0,40.8,19.2,1.3,4.7,0,0.45,93.7,Critico
2024-10-11,Caatinga,35.4,39.7,22.8,0.0,2.7,1,0.45,90.9,Critico
2024-10-12,Caatinga,31.6,37.5,15.5,0.0,3.7,2,0.45,93.7,Critico
2024-10-13,Caatinga,33.7,38.4,18.5,0.0,1.6,3,0.45,92.8,Critico
2024-10-14,Caatinga,35.0,39.0,15.1,0.0,2.7,4,0.45,98.6,Critico
2024-10-15,Caatinga,34.2,38.9,17.6,0.0,4.4,5,0.45,100.0,Critico
2024-10-16,Caatinga,27.9,35.7,24.6,0.0,2.5,6,0.45,90.4,Critico
2024-10-17,Caatinga,31.8,37.6,25.1,0.0,3.1,7,0.45,95.9,Critico
2024-10-18,Caatinga,31.2,37.0,13.5,0.0,3.4,8,0.45,100.0,Critico
2024-10-19,Caatinga,33.0,40.6,24.9,3.8,3.6,0,0.45,85.1,Critico
2024-10-20,Caatinga,28.5,36.1,27.0,0.0,2.9,1,0.45,82.3,Critico
2024-10-21,Caatinga,33.0,39.7,21.0,0.0,2.3,2,0.45,93.0,Critico
2024-10-22,Caatinga,35.0,40.5,28.4,0.0,3.4,3,0.45,93.3,Critico
2024-10-23,Caatinga,30.5,36.2,21.6,0.0,2.9,4,0.45,90.3,Critico
2024-10-24,Caatinga,33.0,40.3,21.5,0.0,3.8,5,0.45,100.0,Critico
2024-10-25,Caatinga,31.4,38.9,22.2,0.0,4.1,6,0.45,99.4,Critico
2024-10-26,Caatinga,32.1,37.2,21.4,0.0,4.2,7,0.45,98.5,Critico
2024-10-27,Caatinga,30.7,35.8,13.6,0.0,3.5,8,0.45,100.0,Critico
2024-10-28,Caatinga,32.1,36.3,18.9,0.0,2.3,9,0.45,99.2,Critico
2024-10-29,Caatinga,32.9,37.8,23.6,0.0,4.4,10,0.45,100.0,Critico
2024-10-30,Caatinga,30.7,37.3,21.4,0.0,4.9,11,0.45,100.0,Critico
2024-10-31,Caatinga,29.5,37.1,22.0,0.0,5.0,12,0.45,100.0,Critico
2024-11-01,Caatinga,31.0,37.7,34.6,0.0,1.1,13,0.45,98.0,Critico
2024-11-02,Caatinga,33.2,37.9,26.0,0.0,4.9,14,0.45,100.0,Critico
2024-11-03,Caatinga,30.9,38.4,18.6,0.0,1.9,15,0.45,100.0,Critico
2024-11-04,Caatinga,28.4,36.2,21.6,0.0,3.2,16,0.45,100.0,Critico
2024-11-05,Caatinga,26.3,33.8,16.4,0.0,3.9,17,0.45,100.0,Critico
2024-11-06,Caatinga,34.3,39.2,28.9,2.7,4.1,0,0.45,82.6,Critico
2024-11-07,Caatinga,29.9,36.3,20.5,0.0,4.6,1,0.45,88.3,Critico
2024-11-08,Caatinga,34.0,39.1,22.4,0.0,0.9,2,0.45,89.4,Critico
2024-11-09,Caatinga,28.0,34.9,32.4,1.1,3.1,0,0.45,74.2,Alto
2024-11-10,Caatinga,29.3,35.6,17.1,0.0,4.9,1,0.45,89.3,Critico
2024-11-11,Caatinga,28.0,35.5,12.8,0.0,2.8,2,0.45,90.5,Critico
2024-11-12,Caatinga,30.2,36.2,22.4,0.0,4.9,3,0.45,90.6,Critico
2024-11-13,Caatinga,28.0,35.2,27.4,0.0,2.4,4,0.45,84.7,Critico
2024-11-14,Caatinga,29.2,34.0,25.1,2.1,3.6,0,0.45,75.7,Critico
2024-11-15,Caatinga,29.9,33.9,21.6,0.0,3.3,1,0.45,81.8,Critico
2024-11-16,Caatinga,28.5,33.8,27.5,0.0,2.6,2,0.45,79.1,Critico
2024-11-17,Caatinga,29.1,34.8,24.6,0.0,2.6,3,0.45,84.1,Critico
2024-11-18,Caatinga,29.1,36.9,38.3,0.0,5.7,4,0.45,85.7,Critico
2024-11-19,Caatinga,28.7,33.7,21.3,0.0,2.4,5,0.45,86.9,Critico
2024-11-20,Caatinga,35.0,39.3,26.6,0.0,2.5,6,0.45,95.8,Critico
2024-11-21,Caatinga,26.7,34.2,31.2,0.0,5.0,7,0.45,88.7,Critico
2024-11-22,Caatinga,28.8,36.3,36.7,0.0,4.2,8,0.45,90.1,Critico
2024-11-23,Caatinga,27.2,34.7,23.2,0.0,1.8,9,0.45,93.4,Critico
2024-11-24,Caatinga,29.3,34.8,20.7,0.0,3.6,10,0.45,98.7,Critico
2024-11-25,Caatinga,29.5,35.0,24.0,0.0,1.5,11,0.45,96.3,Critico
2024-11-26,Caatinga,30.8,35.2,24.2,0.0,1.6,12,0.45,98.3,Critico
2024-11-27,Caatinga,28.2,34.2,37.1,0.0,3.0,13,0.45,92.7,Critico
2024-11-28,Caatinga,31.3,36.3,22.1,18.3,2.6,0,0.45,56.0,Alto
2024-11-29,Caatinga,27.3,33.2,31.3,6.5,2.4,0,0.45,62.8,Alto
2024-11-30,Caatinga,30.8,35.4,33.5,0.0,2.7,1,0.45,77.2,Critico
2024-12-01,Caatinga,27.9,32.9,30.4,4.8,2.7,0,0.45,65.6,Alto
2024-12-02,Caatinga,30.5,35.0,32.2,0.0,3.8,1,0.45,78.5,Critico
2024-12-03,Caatinga,25.9,33.4,25.8,6.4,2.6,0,0.45,66.6,Alto
2024-12-04,Caatinga,34.2,40.2,24.2,0.0,3.3,1,0.45,91.7,Critico
2024-12-05,Caatinga,30.2,35.9,26.7,0.0,2.3,2,0.45,83.0,Critico
2024-12-06,Caatinga,28.2,32.7,30.2,0.0,2.2,3,0.45,76.8,Critico
2024-12-07,Caatinga,28.7,35.4,34.5,0.0,3.0,4,0.45,81.8,Critico
2024-12-08,Caatinga,29.8,34.0,37.7,1.4,4.1,0,0.45,70.4,Alto
2024-12-09,Caatinga,30.6,37.4,29.1,0.0,1.7,1,0.45,82.1,Critico
2024-12-10,Caatinga,25.7,31.0,35.9,30.2,2.6,0,0.45,21.0,Baixo
2024-12-11,Caatinga,26.5,32.0,34.6,2.6,4.1,0,0.45,66.7,Alto
2024-12-12,Caatinga,27.3,33.4,39.3,0.0,3.0,1,0.45,70.8,Alto
2024-12-13,Caatinga,31.9,36.1,28.5,0.0,3.1,2,0.45,83.3,Critico
2024-12-14,Caatinga,28.2,35.7,29.5,8.2,3.1,0,0.45,66.6,Alto
2024-12-15,Caatinga,25.7,33.3,34.6,0.0,2.9,1,0.45,73.1,Alto
2024-12-16,Caatinga,29.5,34.3,26.7,5.4,3.0,0,0.45,69.7,Alto
2024-12-17,Caatinga,28.5,35.0,44.1,7.5,3.2,0,0.45,58.4,Alto
2024-12-18,Caatinga,23.8,30.4,40.3,15.8,3.3,0,0.45,39.9,Moderado
2024-12-19,Caatinga,27.2,32.0,28.5,0.0,1.4,1,0.45,72.3,Alto
2024-12-20,Caatinga,28.8,34.1,30.3,0.0,4.0,2,0.45,79.8,Critico
2024-12-21,Caatinga,27.7,32.1,37.7,11.4,4.0,0,0.45,51.8,Moderado
2024-12-22,Caatinga,30.9,34.9,33.2,2.5,2.1,0,0.45,70.4,Alto
2024-12-23,Caatinga,26.1,33.8,34.1,0.0,3.4,1,0.45,74.9,Alto
2024-12-24,Caatinga,30.4,36.9,36.5,0.0,3.8,2,0.45,81.2,Critico
2024-12-25,Caatinga,30.0,34.9,44.1,4.3,3.2,0,0.45,63.1,Alto
2024-12-26,Caatinga,28.3,34.1,40.3,0.0,2.3,1,0.45,70.7,Alto
2024-12-27,Caatinga,31.6,36.2,34.2,0.0,3.3,2,0.45,80.6,Critico
2024-12-28,Caatinga,30.0,34.5,28.4,0.0,1.5,3,0.45,80.2,Critico
2024-12-29,Caatinga,28.4,34.8,31.7,0.0,1.9,4,0.45,81.0,Critico
2024-12-30,Caatinga,26.1,31.9,26.7,13.2,2.6,0,0.45,53.2,Moderado
2024-12-31,Caatinga,26.7,34.4,36.9,5.7,3.3,0,0.45,64.1,Alto
2024-01-01,Mata Atlantica,19.8,23.9,72.3,0.0,1.4,1,0.78,39.6,Moderado
2024-01-02,Mata Atlantica,20.5,26.9,62.6,0.0,3.0,2,0.78,53.8,Moderado
2024-01-03,Mata Atlantica,15.7,21.5,69.1,6.1,3.6,0,0.78,28.9,Baixo
2024-01-04,Mata Atlantica,21.7,25.9,77.0,6.8,4.2,0,0.78,32.1,Moderado
2024-01-05,Mata Atlantica,18.8,24.6,66.4,0.0,3.8,1,0.78,47.0,Moderado
2024-01-06,Mata Atlantica,15.2,22.2,63.7,0.0,3.8,2,0.78,45.7,Moderado
2024-01-07,Mata Atlantica,25.1,29.1,72.3,0.0,3.2,3,0.78,54.3,Moderado
2024-01-08,Mata Atlantica,20.7,25.7,67.6,3.1,3.9,0,0.78,42.2,Moderado
2024-01-09,Mata Atlantica,18.5,24.5,59.0,28.6,2.7,0,0.78,5.0,Baixo
